market,fold,run_id,selection_eligible,exclusion_reason,train_planned_start,train_planned_end,train_actual_common_start,train_actual_common_end,train_common_n_days,train_gross_n_days,train_gross_start,train_gross_end,train_gross_total_return,train_gross_annualized_return,train_gross_annualized_volatility,train_gross_sharpe,train_gross_sortino,train_gross_max_drawdown,train_gross_calmar,train_gross_hit_rate,train_gross_annualized_turnover,train_net_n_days,train_net_start,train_net_end,train_net_total_return,train_net_annualized_return,train_net_annualized_volatility,train_net_sharpe,train_net_sortino,train_net_max_drawdown,train_net_calmar,train_net_hit_rate,train_net_annualized_turnover,train_net_information_ratio_vs_benchmark,train_net_correlation_to_benchmark,train_net_beta_to_benchmark,train_transaction_cost_annualized_return_drag,train_rank_all,train_rank_eligible,test_planned_start,test_planned_end,test_actual_common_start,test_actual_common_end,test_common_n_days,test_gross_n_days,test_gross_start,test_gross_end,test_gross_total_return,test_gross_annualized_return,test_gross_annualized_volatility,test_gross_sharpe,test_gross_sortino,test_gross_max_drawdown,test_gross_calmar,test_gross_hit_rate,test_gross_annualized_turnover,test_net_n_days,test_net_start,test_net_end,test_net_total_return,test_net_annualized_return,test_net_annualized_volatility,test_net_sharpe,test_net_sortino,test_net_max_drawdown,test_net_calmar,test_net_hit_rate,test_net_annualized_turnover,test_net_information_ratio_vs_benchmark,test_net_correlation_to_benchmark,test_net_beta_to_benchmark,test_transaction_cost_annualized_return_drag,test_rank_all,test_rank_eligible,top_fraction_rank_cutoff,rank_change,absolute_rank_change,train_top_fraction,test_top_fraction,top_fraction_retained
moex,moex_f1,moex_lb24M_sk0M_q10,True,,2013-01-01,2016-12-31,2015-07-01,2016-12-30,382,382,2015-07-01,2016-12-30,-0.0481827123307077,-0.03205182455999667,0.15377196896217438,-0.13518851457197928,-0.20895685481188195,-0.29512004983491213,-0.108606055664216,0.4895287958115183,4.771804626092395,382,2015-07-01,2016-12-30,-0.06186549777733352,-0.04125373703977231,0.15381209212836938,-0.1972004469822512,-0.30398295872589665,-0.30014985181544995,-0.13744380278800727,0.4895287958115183,4.771804626092395,-1.0161641164913888,-0.1276988295491967,-0.12102863992170405,0.009201912479775642,17.0,14.0,2017-01-01,2018-12-31,2017-01-03,2018-12-29,506,506,2017-01-03,2018-12-29,-0.017511017724622713,-0.008759570734018673,0.10219499089630832,-0.03503356826129081,-0.052194587819532366,-0.09606764382491517,-0.0911812800362121,0.49407114624505927,3.0668176717788005,506,2017-01-03,2018-12-29,-0.029554284539198172,-0.014829560848005463,0.10227823290224315,-0.09497515020981923,-0.1415287455299338,-0.0970351866174507,-0.1528266329457291,0.49209486166007904,3.0668176717788005,-0.28729191275460486,0.07389535453178894,0.04931974511618182,0.0060699901139867896,24.0,22.0,8,8.0,8.0,False,False,False
moex,moex_f1,moex_lb12M_sk1M_q30,True,,2013-01-01,2016-12-31,2015-07-01,2016-12-30,382,382,2015-07-01,2016-12-30,-0.025064652228097173,-0.016606117940936027,0.06966262062303917,-0.20565455981490013,-0.3462404837525821,-0.09440167527893328,-0.17590914453444934,0.4869109947643979,3.347113414623729,382,2015-07-01,2016-12-30,-0.034896930882403865,-0.023159885635850697,0.06954606704821648,-0.3022552288177171,-0.5081084535440602,-0.09569105043332382,-0.24202770824412864,0.4869109947643979,3.347113414623729,-1.257138925712501,-0.12709619330064706,-0.05446479517880392,0.0065537676949146695,18.0,15.0,2017-01-01,2018-12-31,2017-01-03,2018-12-29,506,506,2017-01-03,2018-12-29,0.18077603800505293,0.08627839526632641,0.06334197221774293,1.3383672386163008,1.949248749495975,-0.060129837126497,1.43486826822464,0.5177865612648221,2.39423882808742,506,2017-01-03,2018-12-29,0.16948064043326738,0.08109073355631469,0.06334392890113887,1.262731001643918,1.84344604576416,-0.06061636454737984,1.3377696627274862,0.5158102766798419,2.39423882808742,0.25841987733994265,0.2665952041609845,0.11019903714110167,0.005187661710011726,1.0,1.0,8,-14.0,14.0,False,True,False
moex,moex_f1,moex_lb24M_sk1M_q10,True,,2013-01-01,2016-12-31,2015-07-01,2016-12-30,382,382,2015-07-01,2016-12-30,-0.08715710609405547,-0.058384005659246396,0.1582799970679117,-0.3010805236620565,-0.46953586460187,-0.2937393701740314,-0.19876125432098427,0.4816753926701571,4.020845789405253,382,2015-07-01,2016-12-30,-0.09819222200424371,-0.06590870467803078,0.15814806542920254,-0.3521808239012553,-0.5486245775567026,-0.2980758392285776,-0.22111387775877098,0.4816753926701571,4.020845789405253,-1.1267303797467454,-0.09058077419634668,-0.08826950045659387,0.0075246990187843865,19.0,16.0,2017-01-01,2018-12-31,2017-01-03,2018-12-29,506,506,2017-01-03,2018-12-29,-0.03487356075016157,-0.01752259212505014,0.10319693717334515,-0.11974124769154955,-0.17398572461551087,-0.1066347185240597,-0.16432351833982256,0.5039525691699605,2.940229132767656,506,2017-01-03,2018-12-29,-0.04620508005640722,-0.02328444279941866,0.10320508307234356,-0.17671017490324828,-0.25715236008656467,-0.10711896815273814,-0.21736993177732986,0.5039525691699605,2.940229132767656,-0.33331318805738236,0.06778391854471075,0.04565078287011722,0.005761850674368518,26.0,23.0,8,7.0,7.0,False,False,False
moex,moex_f1,moex_lb24M_sk1M_q20,True,,2013-01-01,2016-12-31,2015-07-01,2016-12-30,382,382,2015-07-01,2016-12-30,-0.07991217513769233,-0.053460613983411176,0.11444422188057816,-0.42302151891584167,-0.7091809074221596,-0.18992033548354503,-0.28148967748660636,0.46335078534031415,4.865360149319561,382,2015-07-01,2016-12-30,-0.09338188724524765,-0.06262477079899342,0.11440652817063723,-0.5082147828398614,-0.8515032374074617,-0.19487654427120515,-0.3213561233507917,0.46335078534031415,4.865360149319561,-1.263202629576973,-0.16014447451023645,-0.11289469173303396,0.009164156815582247,20.0,17.0,2017-01-01,2018-12-31,2017-01-03,2018-12-29,506,506,2017-01-03,2018-12-29,0.06728812712354926,0.03296342999049573,0.07589914620967693,0.4653093072565772,0.6075862325437221,-0.07525686294635392,0.4380122782156542,0.5296442687747036,2.499262269615467,506,2017-01-03,2018-12-29,0.056639514801826385,0.027817807144185913,0.07584495877007277,0.39973724155971896,0.5220732092652167,-0.07692923009356023,0.3616025678452039,0.5276679841897233,2.499262269615467,-0.07258613066762284,0.2588210064664419,0.12809928677559645,0.005145622846309816,19.0,17.0,8,0.0,0.0,False,False,False
moex,moex_f1,moex_lb12M_sk3M_q10,True,,2013-01-01,2016-12-31,2015-07-01,2016-12-30,382,382,2015-07-01,2016-12-30,-0.13094941044289377,-0.08843238699520295,0.12803765315215965,-0.6588724687928356,-0.8706894489379642,-0.26535803798317725,-0.3332568618132805,0.47643979057591623,5.616208737142669,382,2015-07-01,2016-12-30,-0.14562756356668327,-0.09861849431361414,0.12803939613197646,-0.7465897605964753,-0.9867468423613651,-0.2691763197177297,-0.3663713599213701,0.4712041884816754,5.616208737142669,-1.433687108502792,-0.0716912580566435,-0.05656145535958657,0.010186107318411186,21.0,18.0,2017-01-01,2018-12-31,2017-01-03,2018-12-29,506,506,2017-01-03,2018-12-29,0.08473500326204841,0.04133872165209507,0.1180758190012973,0.4021571709594666,0.5377715768326736,-0.126571553651031,0.3266035729170994,0.5158102766798419,3.7377784736446737,506,2017-01-03,2018-12-29,0.06856284688446879,0.033577669688109824,0.11812972319627431,0.33869105334749716,0.4533106848240668,-0.12917575238137757,0.25993786813004466,0.5138339920948617,3.7377784736446737,-0.007425777022302857,0.09504998481857783,0.0732709307886669,0.007761051963985244,20.0,18.0,8,0.0,0.0,False,False,False
moex,moex_f1,moex_lb24M_sk3M_q10,True,,2013-01-01,2016-12-31,2015-07-01,2016-12-30,382,382,2015-07-01,2016-12-30,-0.18866461578003957,-0.12883423816418704,0.1588835384246597,-0.7883121266299618,-1.0441486600089358,-0.2554744798127989,-0.5042939641509062,0.49214659685863876,6.022569736240277,382,2015-07-01,2016-12-30,-0.20334158867974328,-0.13926268657531604,0.15882699747077864,-0.8644308695678589,-1.147364129669247,-0.2659381688135901,-0.5236656595651469,0.4895287958115183,6.022569736240277,-1.5326400168452796,-0.0011523102469835848,-0.001127728371472896,0.010428448411128999,22.0,19.0,2017-01-01,2018-12-31,2017-01-03,2018-12-29,506,506,2017-01-03,2018-12-29,0.0667005812507524,0.032680189661011605,0.09833237264235953,0.37611176849518707,0.5543067748390869,-0.08808733815703595,0.37099758426973517,0.5197628458498024,2.9461859857613573,506,2017-01-03,2018-12-29,0.05414130795675076,0.026606858706378578,0.09840069509155576,0.31596921723361876,0.46561637704054665,-0.08894055427554082,0.29915328190950596,0.5177865612648221,2.9461859857613573,-0.05717433189988103,0.026299105903351352,0.01688727674699091,0.006073330954633027,21.0,19.0,8,0.0,0.0,False,False,False
moex,moex_f1,moex_lb24M_sk3M_q20,True,,2013-01-01,2016-12-31,2015-07-01,2016-12-30,382,382,2015-07-01,2016-12-30,-0.1532348237472565,-0.10392107121326988,0.12320341952040671,-0.8289333684576371,-1.1881328533728,-0.20520218158307202,-0.5064325847393562,0.46335078534031415,5.140966627894113,382,2015-07-01,2016-12-30,-0.16635908740897898,-0.1131075112969443,0.12334932317829407,-0.9113090847029405,-1.3060588773107884,-0.21471641647591388,-0.5267762621663924,0.46335078534031415,5.140966627894113,-1.5448442961966986,-0.05632819134397828,-0.04281277063983581,0.009186440083674419,23.0,20.0,2017-01-01,2018-12-31,2017-01-03,2018-12-29,506,506,2017-01-03,2018-12-29,0.0904839132174835,0.04408362680626654,0.07542555826044292,0.6096884272258586,0.8653713313322269,-0.0723576918942278,0.6092458956638337,0.5316205533596838,2.395037572956127,506,2017-01-03,2018-12-29,0.08005595455048131,0.03909924311734758,0.07537261467641697,0.5465647572316368,0.7758184359760937,-0.07332828409443204,0.5332082101770668,0.5316205533596838,2.395037572956127,-0.0011723167970597004,0.2117518915814574,0.10415049783948321,0.0049843836889189586,15.0,13.0,8,-7.0,7.0,False,False,False
moex,moex_f1,moex_lb12M_sk3M_q30,True,,2013-01-01,2016-12-31,2015-07-01,2016-12-30,382,382,2015-07-01,2016-12-30,-0.08822785479454687,-0.05911277356719302,0.06811054185246349,-0.8605206769990676,-1.2710129292703054,-0.1354327974150008,-0.4364731047093145,0.468586387434555,3.4684506526284973,382,2015-07-01,2016-12-30,-0.09775374991282604,-0.0656091207174937,0.06795802450170522,-0.9645281976857266,-1.4208432711806898,-0.14313838385220135,-0.4583614747616468,0.46596858638743455,3.4684506526284973,-1.4934289922707187,-0.15039309180834554,-0.06297662611866357,0.006496347150300674,24.0,21.0,2017-01-01,2018-12-31,2017-01-03,2018-12-29,506,506,2017-01-03,2018-12-29,0.13625072389307458,0.0656815665466175,0.06292798803044539,1.0424682657725106,1.5039392575921116,-0.054134917041884334,1.2132939355166923,0.5355731225296443,2.276091416557951,506,2017-01-03,2018-12-29,0.12592274942476633,0.06084638662673636,0.06287057021638827,0.9710146974557353,1.3997302002935126,-0.05512217907033734,1.1038458140251455,0.5335968379446641,2.276091416557951,0.1309923482938189,0.25369832261311726,0.10408435745077729,0.0048351799198811385,6.0,5.0,8,-16.0,16.0,False,True,False
moex,moex_f1,moex_lb12M_sk3M_q20,True,,2013-01-01,2016-12-31,2015-07-01,2016-12-30,382,382,2015-07-01,2016-12-30,-0.12164586136392253,-0.08200637409684508,0.08519440800919927,-0.9616473527039046,-1.4530049663835602,-0.1784824470325187,-0.45946464462078945,0.4973821989528796,4.0797514291387795,382,2015-07-01,2016-12-30,-0.1324395446226736,-0.08946380135197307,0.08512764043555088,-1.0582518125085796,-1.5955990980252903,-0.1872683786913928,-0.47773042078504946,0.49476439790575916,4.0797514291387795,-1.6175248629115095,-0.03793258807889446,-0.01989728531539685,0.007457427255127991,25.0,22.0,2017-01-01,2018-12-31,2017-01-03,2018-12-29,506,506,2017-01-03,2018-12-29,0.13275090123687971,0.0640455583452384,0.0797663219136179,0.8182615485809671,1.090637497300378,-0.07503858178706024,0.8535017163168521,0.5355731225296443,2.5957495045907897,506,2017-01-03,2018-12-29,0.12101269125535241,0.05853986941217992,0.07973419553060106,0.7534811718443438,1.0036450164191515,-0.07612780091289917,0.7689683494096684,0.5355731225296443,2.5957495045907897,0.12061958486301903,0.2376193699815046,0.12363656408347384,0.005505688933058472,10.0,9.0,8,-13.0,13.0,False,False,False
moex,moex_f1,moex_lb24M_sk1M_q30,True,,2013-01-01,2016-12-31,2015-07-01,2016-12-30,382,382,2015-07-01,2016-12-30,-0.14355163734501442,-0.09717428178310017,0.09378073105103064,-1.043058230933119,-1.636673664329403,-0.2026856017752391,-0.4794335706729583,0.468586387434555,4.32021674294015,382,2015-07-01,2016-12-30,-0.15470475197221156,-0.10494753810535229,0.09381309746412676,-1.134801001025384,-1.7814886456564523,-0.21073584944570356,-0.498005149011878,0.46596858638743455,4.32021674294015,-1.5869718582201375,-0.15962645605309994,-0.09227394830827933,0.00777325632225212,26.0,23.0,2017-01-01,2018-12-31,2017-01-03,2018-12-29,506,506,2017-01-03,2018-12-29,0.040230015094186555,0.01983717295495424,0.06466565643654745,0.33611540768678655,0.4447193007963677,-0.05862437105540552,0.3383775825280284,0.5276679841897233,1.6963981714408987,506,2017-01-03,2018-12-29,0.03317315195282622,0.01638569953012503,0.06462695920286211,0.28381850793948094,0.3757149299474095,-0.05936314474616111,0.27602478945801906,0.5237154150197628,1.6963981714408987,-0.15855751627292514,0.33077124540672476,0.13949605991095756,0.00345147342482921,22.0,20.0,8,-3.0,3.0,False,False,False
moex,moex_f1,moex_lb24M_sk3M_q30,True,,2013-01-01,2016-12-31,2015-07-01,2016-12-30,382,382,2015-07-01,2016-12-30,-0.2374897474818135,-0.16378270683941365,0.10357169355876283,-1.6746406129001743,-2.3590308264683624,-0.2711167596438885,-0.6041039552646691,0.4581151832460733,4.467564623316601,382,2015-07-01,2016-12-30,-0.2477568552752637,-0.1712276034235064,0.10358356462743881,-1.7607087985720573,-2.4763656484448293,-0.2795570878035699,-0.6124960192167227,0.45549738219895286,4.467564623316601,-1.9696335240693155,-0.08352159051906263,-0.05330897905529598,0.007444896584092753,27.0,24.0,2017-01-01,2018-12-31,2017-01-03,2018-12-29,506,506,2017-01-03,2018-12-29,0.017644577508493686,0.008748842296997905,0.06476757639977776,0.1668748732558924,0.23221927646242188,-0.06849009881827928,0.1277387892257345,0.525691699604743,1.7417832369545876,506,2017-01-03,2018-12-29,0.01055587540241798,0.005243221317809521,0.06473304403059459,0.11314954732289899,0.15747484261700098,-0.07098013422808347,0.07386885605148698,0.525691699604743,1.7417832369545876,-0.23061190919737024,0.2957521600769997,0.12493221088368728,0.003505620979188384,23.0,21.0,8,-3.0,3.0,False,False,False
moex,moex_f1,moex_lb12M_sk0M_q10,False,known_sparse_signal_zero_target_caveat,2013-01-01,2016-12-31,2015-07-01,2016-12-30,382,382,2015-07-01,2016-12-30,0.3345868098599849,0.20973300799621897,0.1251636888625661,1.5841905871051165,2.4033018883220976,-0.1126464767055303,1.8618692224567577,0.56282722513089,4.483156389354611,382,2015-07-01,2016-12-30,0.31659350735804126,0.19894870764907435,0.12512333124913905,1.5130417570785712,2.2983946945120355,-0.11330803772693276,1.75582166667233,0.5575916230366492,4.483156389354611,-0.10440435593912355,-0.02140616356251352,-0.01650394982780667,0.010784300347144615,3.0,,2017-01-01,2018-12-31,2017-01-03,2018-12-29,506,506,2017-01-03,2018-12-29,-0.040968883611983475,-0.02061769543255043,0.11921213533208452,-0.11499934442734787,-0.1493253054049477,-0.16814054413168722,-0.1226217955878786,0.5355731225296443,3.509383066371641,506,2017-01-03,2018-12-29,-0.054401222430279894,-0.027473461835560986,0.11925655241239354,-0.17381085671535096,-0.2259372105019523,-0.17003603293936853,-0.1615743519807797,0.5335968379446641,3.509383066371641,-0.3375147504971795,0.1051981114009214,0.08186733698258052,0.006855766403010555,25.0,,8,,,False,False,False
moex,moex_f1,moex_lb12M_sk0M_q20,False,known_sparse_signal_zero_target_caveat,2013-01-01,2016-12-31,2015-07-01,2016-12-30,382,382,2015-07-01,2016-12-30,0.2212866203080921,0.14096505429049255,0.08891721829192653,1.5278192145233074,2.5224348250989332,-0.09172940137965979,1.5367488740829214,0.56282722513089,3.5987764014316066,382,2015-07-01,2016-12-30,0.20804891678150494,0.13279154190931108,0.08886739216930849,1.447683775398746,2.3895252514524903,-0.09418993808800813,1.4098272554891673,0.5575916230366492,3.5987764014316066,-0.436827074625581,-0.04312206508595304,-0.023613085706029508,0.00817351238118147,4.0,,2017-01-01,2018-12-31,2017-01-03,2018-12-29,506,506,2017-01-03,2018-12-29,0.09924904899358222,0.04825473233200728,0.08245832493276514,0.6128594219294975,0.8013082975698741,-0.08896876606987503,0.5423783476339166,0.5454545454545454,2.629375680862786,506,2017-01-03,2018-12-29,0.0877092341535548,0.042759723032446795,0.08243447771268038,0.5492436083316015,0.719630890226458,-0.08964007329220292,0.47701570806464444,0.5395256916996047,2.629375680862786,0.023950373130740832,0.15004152390672482,0.0807125052302776,0.005495009299560483,14.0,,8,,,False,False,False
moex,moex_f1,moex_lb12M_sk0M_q30,False,known_sparse_signal_zero_target_caveat,2013-01-01,2016-12-31,2015-07-01,2016-12-30,382,382,2015-07-01,2016-12-30,0.14690147641756912,0.09463299438944683,0.07047141006902051,1.3184296355845389,2.15285251657291,-0.09456329942625175,1.0007370191566702,0.5497382198952879,3.278689907160659,382,2015-07-01,2016-12-30,0.135570406152846,0.08748666136631611,0.07039723978291891,1.226670476689043,2.009991150113645,-0.09697647362760276,0.9021431497114624,0.5497382198952879,3.278689907160659,-0.687804603625291,-0.0661874278130389,-0.028710575088256567,0.007146333023130724,5.0,,2017-01-01,2018-12-31,2017-01-03,2018-12-29,506,506,2017-01-03,2018-12-29,0.1728496501362966,0.08264064798099846,0.06531465813132273,1.2485188234881293,1.8032762975214651,-0.06339938435642345,1.3034929095904626,0.5553359683794467,2.340501664143509,506,2017-01-03,2018-12-29,0.16188349629794718,0.07758741741279085,0.06529712894153028,1.1771662559190004,1.7049190186908298,-0.06378715135598978,1.2163486809401967,0.5553359683794467,2.340501664143509,0.23512394452250548,0.2482226217246127,0.10576839518443208,0.005053230568207612,3.0,,8,,,False,False,False
moex,moex_f2,moex_lb6M_sk0M_q30,True,,2013-01-01,2018-12-31,2015-07-01,2018-12-29,888,888,2015-07-01,2018-12-29,0.3799344554850901,0.09569470420701975,0.06660314323455235,1.4056535084287296,2.102734686803194,-0.08145496931421137,1.174817264222135,0.5540540540540541,3.7573220932322804,888,2015-07-01,2018-12-29,0.3438802550276514,0.08749344814085602,0.06661941845745036,1.2925104987003304,1.937170702422534,-0.0862850446924861,1.0140047844058793,0.5495495495495496,3.7573220932322804,-0.1723183868121438,0.11205231294091038,0.04748728194937221,0.008201256066163731,1.0,1.0,2019-01-01,2020-12-31,2019-01-03,2020-12-30,502,502,2019-01-03,2020-12-30,0.011553362716793414,0.0057831068318594525,0.05660390220782881,0.13016167662210043,0.17282600499057071,-0.1007371981772397,0.057407858631173175,0.5298804780876494,3.777463053636818,502,2019-01-03,2020-12-30,-0.003564561413366696,-0.001790972496912624,0.05667672466042184,-0.0033041304639822005,-0.004390703052196263,-0.10491308575145919,-0.01707101153382779,0.5258964143426295,3.777463053636818,-0.8787523608868997,-0.044584229857517685,-0.01261656714595471,0.0075740793287720765,18.0,15.0,8,14.0,14.0,True,False,False
moex,moex_f2,moex_lb6M_sk1M_q30,True,,2013-01-01,2018-12-31,2015-07-01,2018-12-29,888,888,2015-07-01,2018-12-29,0.3378412713920562,0.08610439896901023,0.06404602964293668,1.321876149287339,1.90243593571845,-0.06712259202106652,1.2827931159450197,0.5416666666666666,3.74883917034408,888,2015-07-01,2018-12-29,0.30297619398304576,0.07799590098756748,0.06401984924332829,1.2053018183091266,1.7392774025823088,-0.06787424971180678,1.149123582488751,0.5382882882882883,3.74883917034408,-0.22338978272580567,0.0570117855032462,0.023218541697643293,0.008108497981442753,2.0,2.0,2019-01-01,2020-12-31,2019-01-03,2020-12-30,502,502,2019-01-03,2020-12-30,0.07864367673411587,0.038734353313452985,0.05544757642865407,0.7131224566262975,1.0090599028638394,-0.058997482789541755,0.6565424740514398,0.549800796812749,3.88398594293107,502,2019-01-03,2020-12-30,0.062072853624780766,0.030692828985162235,0.05553439566107349,0.5721308326613355,0.8109437752530626,-0.060918104548711716,0.5038375572013972,0.547808764940239,3.88398594293107,-0.7368200065932442,0.0016717085189085607,0.0004635299447951237,0.00804152432829075,6.0,5.0,8,3.0,3.0,True,True,True
moex,moex_f2,moex_lb6M_sk0M_q20,True,,2013-01-01,2018-12-31,2015-07-01,2018-12-29,888,888,2015-07-01,2018-12-29,0.40090081758672524,0.10039356687942025,0.08528359908700102,1.1645511200909493,1.817478671063587,-0.10945806465635277,0.9171874835774704,0.5337837837837838,4.322839351147581,888,2015-07-01,2018-12-29,0.35886797221563715,0.09092161694321699,0.08531287023323232,1.0628107094741688,1.6651990174972298,-0.11588168169540114,0.7846073306237261,0.5304054054054054,4.322839351147581,-0.13712081519706898,0.08396456434886641,0.04556865834200832,0.009471949936203261,4.0,3.0,2019-01-01,2020-12-31,2019-01-03,2020-12-30,502,502,2019-01-03,2020-12-30,-0.011750180205981398,-0.005915856911637762,0.07638080412770555,-0.03947336759230701,-0.05138609603245692,-0.13489839606400034,-0.04385416790894297,0.5278884462151394,4.416218289021089,502,2019-01-03,2020-12-30,-0.028988144479718203,-0.014658403437800227,0.07638887282795717,-0.15509384675768023,-0.20209536608966638,-0.13961366298380407,-0.10499261407890058,0.5219123505976095,4.416218289021089,-0.9127107083184185,-0.016157730697147148,-0.006162623801609859,0.008742546526162465,22.0,19.0,8,16.0,16.0,True,False,False
moex,moex_f2,moex_lb6M_sk1M_q20,True,,2013-01-01,2018-12-31,2015-07-01,2018-12-29,888,888,2015-07-01,2018-12-29,0.30640974346190797,0.07880128333415892,0.08122148406115455,0.97458520681596,1.451912664916423,-0.07972759280736286,0.988381569785481,0.5371621621621622,4.274900687455343,888,2015-07-01,2018-12-29,0.2676668180124684,0.06962410948064823,0.08116965084409973,0.8698750670043238,1.298037570265968,-0.08273282698953321,0.8415536131680427,0.5337837837837838,4.274900687455343,-0.2541843020412259,0.06775044930146149,0.034983359022305545,0.00917717385351069,6.0,4.0,2019-01-01,2020-12-31,2019-01-03,2020-12-30,502,502,2019-01-03,2020-12-30,0.058279405591884936,0.028843165690143113,0.07015957781588616,0.44035453087734583,0.6062990790018062,-0.07576637068640046,0.38068559215441294,0.5358565737051793,4.600809249283517,502,2019-01-03,2020-12-30,0.03904813658169881,0.019414889792870538,0.0702356985032346,0.30886671506657115,0.4247210676241751,-0.07735467475929425,0.25098534578917375,0.5298804780876494,4.600809249283517,-0.7658191373630859,-0.01215155352706054,-0.004261327374630387,0.009428275897272576,11.0,8.0,8,4.0,4.0,True,True,True
moex,moex_f2,moex_lb6M_sk1M_q10,True,,2013-01-01,2018-12-31,2015-07-01,2018-12-29,888,888,2015-07-01,2018-12-29,0.41793130871779516,0.10417340926909513,0.12020861214069554,0.8845392818501029,1.2979808808043978,-0.1127105333702596,0.9242561999674014,0.5529279279279279,5.179684984825327,888,2015-07-01,2018-12-29,0.36714822407160375,0.09280397389189532,0.12016264126120098,0.7986664447302327,1.1709993240819083,-0.11363982967024355,0.8166500615250035,0.5495495495495496,5.179684984825327,-0.09821652022149867,0.11260460043403389,0.08607583598617657,0.01136943537719981,7.0,5.0,2019-01-01,2020-12-31,2019-01-03,2020-12-30,502,502,2019-01-03,2020-12-30,-0.003660600662059421,-0.0018392704059345677,0.10177240406446957,0.03274163491809586,0.044677068962402734,-0.13085508495384568,-0.014055780916601772,0.5199203187250996,5.693950762772929,502,2019-01-03,2020-12-30,-0.026038073421164598,-0.013156771796010713,0.10191819111675621,-0.07904091054463039,-0.10822010798878687,-0.1434389309148325,-0.09172385566525593,0.5159362549800797,5.693950762772929,-0.8525301353692815,-0.017100695198138942,-0.00870203174053823,0.011317501390076146,21.0,18.0,8,13.0,13.0,True,False,False
moex,moex_f2,moex_lb12M_sk1M_q20,True,,2013-01-01,2018-12-31,2015-07-01,2018-12-29,888,888,2015-07-01,2018-12-29,0.2745987462053012,0.07128071485451426,0.0852185840559071,0.8507080221157838,1.2192378387453358,-0.0785975650190669,0.9069074192975616,0.5394144144144144,3.1334363362466258,888,2015-07-01,2018-12-29,0.24679755630095257,0.06459723776360415,0.08513703545357341,0.7779136314105164,1.1165856444078668,-0.07926243622661289,0.8149792113242565,0.5382882882882883,3.1334363362466258,-0.28028218972625046,0.0942628926135047,0.05105225571166417,0.006683477090910106,8.0,6.0,2019-01-01,2020-12-31,2019-01-03,2020-12-30,502,502,2019-01-03,2020-12-30,0.13040879280190487,0.06346649144909922,0.0718607214258732,0.8923510356668527,1.0909277029889983,-0.0650250627144432,0.9760312224197549,0.5657370517928287,3.086081686395747,502,2019-01-03,2020-12-30,0.11659011364896843,0.056920435553847515,0.07191183962024886,0.805887126812361,0.9877534937970229,-0.0659797142639672,0.8626959996541371,0.5617529880478087,3.086081686395747,-0.6058773723784319,0.04928448892698225,0.017695622542545916,0.006546055895251701,3.0,3.0,8,-3.0,3.0,True,True,True
moex,moex_f2,moex_lb6M_sk3M_q20,True,,2013-01-01,2018-12-31,2015-07-01,2018-12-29,888,888,2015-07-01,2018-12-29,0.23840818775919925,0.06255946618315744,0.08262803979787756,0.7757584521624068,1.1581452915402801,-0.12227517243829689,0.511628525526934,0.5180180180180181,4.25432831919067,888,2015-07-01,2018-12-29,0.20184271330007708,0.053560461613300525,0.08260889848418555,0.672938928377989,1.0028316753349085,-0.12793115992915804,0.41866627053924677,0.5168918918918919,4.25432831919067,-0.3414682069765595,0.07536245607206782,0.039603860729754845,0.008999004569856917,9.0,7.0,2019-01-01,2020-12-31,2019-01-03,2020-12-30,502,502,2019-01-03,2020-12-30,0.07026976692513154,0.03467839401327777,0.07209863721105284,0.5089682913215455,0.6019070176973005,-0.0811325111740333,0.42742907265486796,0.5617529880478087,4.409088820177452,502,2019-01-03,2020-12-30,0.05161674238746494,0.025586479161155307,0.07222195686002243,0.38600093045939093,0.45781533967132987,-0.08186272912956793,0.31255345910418403,0.5617529880478087,4.409088820177452,-0.7178083823670246,-0.08611534846007785,-0.031053103053002823,0.009091914852122462,9.0,7.0,8,0.0,0.0,True,True,True
moex,moex_f2,moex_lb6M_sk3M_q30,True,,2013-01-01,2018-12-31,2015-07-01,2018-12-29,888,888,2015-07-01,2018-12-29,0.1696007732787188,0.04546134748852082,0.06341964415389344,0.7327716790700968,1.0792914632215742,-0.09017289800469286,0.5041575517086617,0.5213963963963963,3.7845016989813938,888,2015-07-01,2018-12-29,0.138831461096955,0.037581639642140896,0.06338477502367684,0.6137612024367338,0.9035803722104534,-0.09960474114081375,0.3773077386849566,0.5180180180180181,3.7845016989813938,-0.4530139384580556,0.050967795472488794,0.020551165284303514,0.007879707846379924,10.0,8.0,2019-01-01,2020-12-31,2019-01-03,2020-12-30,502,502,2019-01-03,2020-12-30,0.03675034226703944,0.01828258687840112,0.056040789995345335,0.35131607117800095,0.45260550634895047,-0.056044098401306086,0.32621787841938144,0.5358565737051793,3.8315292831965153,502,2019-01-03,2020-12-30,0.021028209356944272,0.010501294076592282,0.056189078990879396,0.214009053297261,0.27696750050388136,-0.056044098401306086,0.18737555560975094,0.5338645418326693,3.8315292831965153,-0.8406570080295264,0.0447522522628535,0.01255515273754633,0.007781292801808837,14.0,11.0,8,3.0,3.0,True,False,False
